50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.251515,,,,,,,,,,,728e08dc-9adc-426f-9762-4c200f5e8ec8,1778,,"[29.1, 0.1]",3754066,46,,True,,,1.012197,,,,,"[32.1, 4.9]",,Low Pass,5.6603885,,,,,Nemanja Matić,,,,,Throw-in,2,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,87,Chelsea,33,['60432921-f873-49cd-bd0f-6291bc686636'],51,,,,,,,,,,,,,,,Chelsea,33,00:01:51.866,Pass,
,,,,,,,,,,,,,,,,,0.14864,,,,,,,,,,,b026aa7d-e83e-4506-84d1-1ea6f9699a26,1781,,"[33.6, 1.3]",3754066,46,,,,,0.65107673,,Left Foot,,,"[35.7, 2.9]",,Ground Pass,2.6400757,,,Incomplete,,Eden Hazard,,,,,,2,From Throw In,Nemanja Matić,3381.0,Left Defensive Midfield,87,Chelsea,33,"['68669c71-83a2-4047-a9c9-87a1d6b346fb', 'ce2f37af-f04a-4f12-b29a-6cf754bcadd3']",55,,,,,,,,,,,,,,,Chelsea,33,00:01:55.685,Pass,
,,,,,,,,,,,,,,,,,1.088646,,,,,,,,,,,0cf9a497-3576-4d76-9e79-af98700524ec,1786,,"[83.3, 70.2]",3754066,46,,,,,-2.344959,,Left Foot,,,"[74.5, 61.2]",,Ground Pass,12.587296,,,,,Gnégnéri Yaya Touré,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,88,Manchester City,36,['fc868ba1-5641-4095-9628-5e01b45dde60'],57,,,,,,,,,,,,,,,Manchester City,36,00:01:57.654,Pass,
,,,,,,,,,,,,,,,,,3.632423,,,,,,,,,,,5fd7d3a4-00bc-40e0-9744-4bee7bfd3649,1789,,"[75.8, 60.0]",3754066,46,,,,,-1.5687721,,Right Foot,,,"[75.9, 10.6]",,Ground Pass,49.4001,,,,,Aleksandar Kolarov,,True,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,88,Manchester City,36,['e42e9912-cb0c-4681-8a23-84bf8ad3de08'],59,,,,,,,,,,,,,,,Manchester City,36,00:01:59.582,Pass,
,,,,,,,,,,,,,,,,,1.536976,,,,,,,,,,,e64ce1d7-e859-40d2-bae6-7dc873e8192b,1792,,"[75.9, 10.6]",3754066,47,,,,,-0.37206775,,Left Foot,,,"[92.3, 4.2]",,Ground Pass,17.604546,,,,,Raheem Sterling,,,,,,2,Regular Play,Aleksandar Kolarov,5596.0,Left Back,88,Manchester City,36,['c457653f-58c8-47b3-9c11-f74750c76b4f'],3,,,,,,,,,,,,,,,Manchester City,36,00:02:03.278,Pass,
,,,,,,,,,,,,,,,,,0.943336,,,,,,,,,,,03227341-4316-43c2-8b79-894e0e2503de,1798,,"[115.8, 19.1]",3754066,47,,,,,1.9393559,,Left Foot,True,True,"[110.2, 33.6]",,Ground Pass,15.543809,,,Incomplete,,Eliaquim Mangala,,,,,Free Kick,2,From Free Kick,Aleksandar Kolarov,5596.0,Left Back,89,Manchester City,36,"['a5dad6a6-e074-45bb-8722-f7800f7225c0', 'a9e3c27e-e714-4000-a97f-4d5c61d58963']",51,,,,,,,,,,,,,,,Manchester City,36,00:02:51.545,Pass,
,,,,,,,,,,,,,,,,,1.634939,,,,,,,,,,,c3186168-d9e0-4ff0-a5e2-23d7406043e5,1804,,"[106.1, 29.3]",3754066,47,,,,,-0.8190933,,Left Foot,,,"[114.7, 20.1]",,Ground Pass,12.593649,,,,,Aleksandar Kolarov,,,,,,2,From Free Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,89,Manchester City,36,"['d599fbc4-2b23-4b6c-9ea9-6d5158c8ec08', 'ef1540c6-81d2-4e44-bff6-bfc66a06b7da']",54,,,,,,,,,,,,,,,Manchester City,36,00:02:54.113,Pass,True
,,,,,,,,,,,,,,,,,0.6845,,,,,,,,,,,58ac7a0b-fc6a-42f4-b035-7fe296446a90,1807,,"[115.4, 20.5]",3754066,47,,,,,1.6119496,,Left Foot,True,,"[114.7, 37.5]",,Ground Pass,17.014406,,,Incomplete,,Eliaquim Mangala,,,,,,2,From Free Kick,Aleksandar Kolarov,5596.0,Left Back,89,Manchester City,36,"['6b814d63-dd70-4033-997c-bef3ff75cc14', 'd2284682-0781-4b26-aadf-a07fcfadf13a']",55,,,,,,,,,,,,,,,Manchester City,36,00:02:55.788,Pass,
,,,,,,,,,,,,,,,,,1.673179,,,,,,,,,,,d3253b00-f810-4702-a5c1-caa328e26c61,1812,,"[102.8, 0.1]",3754066,48,,True,,,2.8944952,,,,,"[91.7, 2.9]",,Low Pass,11.447707,,,,,Raheem Sterling,,,,,Throw-in,2,From Throw In,Aleksandar Kolarov,5596.0,Left Back,90,Manchester City,36,['cc4f1dc9-9796-48ba-88ef-f6f70c46829b'],5,,,,,,,,,,,,,,,Manchester City,36,00:03:05.326,Pass,
,,,,,,,,,,,,,,,,,1.485989,,,,,,,,,,,a126a410-9081-4bf9-8980-bb5e4c6851d2,1817,,"[72.0, 13.9]",3754066,48,,,,,-0.4474009,,Left Foot,,,"[99.3, 0.8]",,Low Pass,30.280357,,,Out,,Aleksandar Kolarov,,,,,Recovery,2,From Throw In,Eliaquim Mangala,3389.0,Left Center Back,90,Manchester City,36,['643e4e34-7e67-4c1c-8de1-261bd6bf23f0'],11,,,,,,,,,,,,,,,Manchester City,36,00:03:11.331,Pass,
,,,,,,,,,,,,,,,,,2.290668,,,,,,,,,,,90ed0b8c-1d80-4a6e-80e5-57ba97c28742,1819,,"[35.6, 80.0]",3754066,48,,True,,,-1.8141055,,,,,"[32.1, 65.9]",,Low Pass,14.5279045,,,,,Francesc Fàbregas i Soler,,,,,Throw-in,2,From Throw In,Branislav Ivanović,5594.0,Right Back,91,Chelsea,33,['9b7b1a4e-57f9-4203-807a-8eeebd400305'],23,,,,,,,,,,,,,,,Chelsea,33,00:03:23.865,Pass,
,,,,,,,,,,,,,,,,,1.857696,,,,,,,,,,,cd5d250f-5d4e-4bd3-a966-79829c7ce718,1821,,"[32.1, 65.9]",3754066,48,,,,,0.11065722,,Right Foot,,,"[54.6, 68.4]",,High Pass,22.638462,,,Incomplete,,Diego da Silva Costa,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,91,Chelsea,33,"['302b36e2-ec92-40ab-874c-af795966d064', '5633c580-27d2-4558-8f43-20bbd8be3f4f']",26,,,,,,,,,,,,,,,Chelsea,33,00:03:26.556,Pass,
,,,,,,,,,,,,,,,,,1.335019,,,,,,,,,,,5633c580-27d2-4558-8f43-20bbd8be3f4f,1824,,"[65.5, 11.7]",3754066,48,,,,True,0.80795074,,,,,"[72.0, 18.5]",,High Pass,9.406913,,,,,Fernando Luiz Rosa,,,,,Recovery,2,From Throw In,Eliaquim Mangala,3389.0,Left Center Back,91,Chelsea,33,"['7b4973ac-d3df-49b4-a544-ee85eff8f02c', '8f721819-7fde-4634-89be-57d096372790', 'cd5d250f-5d4e-4bd3-a966-79829c7ce718']",28,,,,,,,,,,,,,,,Manchester City,36,00:03:28.413,Pass,True
,,,,,,,,,,,,,,,,,1.296891,,,,,,,,,,,8e2a8f15-6cba-4502-a286-320bbacd3b95,1828,,"[73.4, 18.3]",3754066,48,,,,,-0.62980336,,Right Foot,,,"[79.3, 14.0]",,High Pass,7.300685,,,Incomplete,,,,,,,,2,From Throw In,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,91,Chelsea,33,"['41a79d9e-f42e-4cc8-aebb-42200104b31c', '982b8910-f32d-4108-803a-e845a33904ab']",29,,,,,,,,,,,,,,,Manchester City,36,00:03:29.809,Pass,True
,,,,,,,,,,,,,,,,,0.600195,,,,,,,,,,,e204994f-7a1a-47ba-a0cb-bec29ceddcaf,1831,,"[44.2, 67.7]",3754066,48,,,,,-0.16666383,,Right Foot,,,"[54.9, 65.9]",,Ground Pass,10.850346,,,,,Willian Borges da Silva,,,,,,2,From Throw In,Ramires Santos do Nascimento,28100.0,Right Wing,91,Chelsea,33,['5281aaba-60c3-4d91-a5de-9259650bf1cb'],32,,,,,,,,,,,,,,,Chelsea,33,00:03:32.135,Pass,
,,,,,,,,,,,,,,,,,2.181122,,,,,,,,,,,0ec9c6a8-c87a-44e9-af77-2a178060690b,1839,,"[67.1, 66.6]",3754066,48,,,,,0.5191461,,Right Foot,,,"[81.8, 75.0]",,Ground Pass,16.93074,,,,,Eden Hazard,,,,,,2,From Throw In,Diego da Silva Costa,5198.0,Center Forward,91,Chelsea,33,['ce109bff-61fd-45f1-b8e2-7ce05e2625f2'],36,,,,,,,,,,,,,,,Chelsea,33,00:03:36.859,Pass,
,,,,,,,,,,,,,,,,,1.224949,,,,,,,,,,,06cbd6aa-e325-4eec-b25d-ec6fd2eae549,1843,,"[105.2, 77.0]",3754066,48,,,,,-1.8861161,,Left Foot,,,"[99.1, 58.3]",,Ground Pass,19.669773,,,,,Branislav Ivanović,,,,,,2,From Throw In,Eden Hazard,3621.0,Left Wing,91,Chelsea,33,['3385fc9f-d3e4-431f-b8f9-7708c3f54e51'],48,,,,,,,,,,,,,,,Chelsea,33,00:03:48.205,Pass,
,,,,,,,,,,,,,,,,,0.910708,,,,,,,,,,,036fe79c-132e-4dab-9f2a-a1b083c26c29,1846,,"[98.7, 57.3]",3754066,48,,,,,1.486784,,Right Foot,,,"[100.3, 76.3]",,Low Pass,19.06725,,,,,Eden Hazard,,,,,,2,From Throw In,Branislav Ivanović,5594.0,Right Back,91,Chelsea,33,['a2dc5ce8-33ca-4918-958f-bbf9d59278ba'],50,,,,,,,,,,,,,,,Chelsea,33,00:03:50.320,Pass,
,,,,,,,,,,,,,,,,,1.245545,,,,,,,,,,,92ad8dbb-2f8f-4432-a872-e30692342dd7,1849,,"[100.3, 76.3]",3754066,48,,,,,-2.825977,,Right Foot,,,"[90.5, 73.1]",,Ground Pass,10.309219,,,,,Willian Borges da Silva,,,,,,2,From Throw In,Eden Hazard,3621.0,Left Wing,91,Chelsea,33,['41b2fddf-2e2a-45cf-988d-43a3292e6421'],52,,,,,,,,,,,,,,,Chelsea,33,00:03:52.550,Pass,
,,,,,,,,,,,,,,,,,1.313278,,,,,,,,,,,c822c0a7-c7e0-4306-90fe-ad8089747129,1852,,"[86.5, 60.0]",3754066,48,,,,,3.1415927,,Right Foot,,,"[75.6, 60.0]",,Ground Pass,10.9,,,,,Francesc Fàbregas i Soler,,,,,,2,From Throw In,Willian Borges da Silva,3472.0,Center Attacking Midfield,91,Chelsea,33,['98498470-b003-40be-80c7-2773983cbfc1'],56,,,,,,,,,,,,,,,Chelsea,33,00:03:56.478,Pass,
,,,,,,,,,,,,,,,,,1.130561,,,,,,,,,,,b78b0412-bccf-468d-ba85-f68f656cccb2,1856,,"[78.8, 60.5]",3754066,48,,,,,0.10409994,,Right Foot,,,"[92.2, 61.9]",,Ground Pass,13.472936,,,,,Branislav Ivanović,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,91,Chelsea,33,['1888fc2b-986a-4639-a819-533f4f1caf1e'],58,,,,,,,,,,,,,,,Chelsea,33,00:03:58.219,Pass,
,,,,,,,,,,,,,,,,,0.986624,,,,,,,,,,,218920de-4822-42d8-bc48-f5f08737404d,1859,,"[92.4, 61.9]",3754066,48,,,,,1.6563016,,Right Foot,,,"[91.2, 75.9]",,Ground Pass,14.051334,,,,,Eden Hazard,,,,,,2,From Throw In,Branislav Ivanović,5594.0,Right Back,91,Chelsea,33,['fcba6fd4-3eef-4e48-b4e4-5651811b4bee'],59,,,,,,,,,,,,,,,Chelsea,33,00:03:59.753,Pass,
,,,,,,,,,,,,,,,,,3.613468,,,,,,,,,,,5e62c486-d656-4a65-8d5e-9fccec3811a9,1862,,"[93.3, 72.9]",3754066,49,,,,,-1.6244361,,Right Foot,,,"[90.1, 13.3]",,High Pass,59.685844,,,,,César Azpilicueta Tanco,,True,,,,2,From Throw In,Eden Hazard,3621.0,Left Wing,91,Chelsea,33,['b3f24b6e-c888-4b73-b309-73e467ea5fc4'],2,,,,,,,,,,,,,,,Chelsea,33,00:04:02.837,Pass,
,,,,,,,,,,,,,,,,,1.373576,,,,,,,,,,,e3b04dd5-7362-4bcc-8170-9fc284f0ea79,1865,,"[90.1, 13.3]",3754066,49,,,,,2.1669955,,Right Foot,,,"[84.4, 21.7]",,Low Pass,10.151355,,,,,Nemanja Matić,,,,,,2,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,91,Chelsea,33,['6a877426-bc59-4892-88af-58f32983858d'],6,,,,,,,,,,,,,,,Chelsea,33,00:04:06.490,Pass,
,,,,,,,,,,,,,,,,,1.777907,,,,,,,,,,,e0b2c3cd-b57b-4f1d-8cf3-ef7c65f8326a,1868,,"[87.9, 19.1]",3754066,49,,,,,-1.0595657,,Left Foot,,,"[97.1, 2.7]",,Ground Pass,18.804255,,,,,César Azpilicueta Tanco,,,,,,2,From Throw In,Nemanja Matić,3381.0,Left Defensive Midfield,91,Chelsea,33,['b8145ef0-91df-4a17-a951-da2f0ba96769'],9,,,,,,,,,,,,,,,Chelsea,33,00:04:09.326,Pass,
,,,,,,,,,,,,,,,,,1.153472,,,,,,,,,,,86d4961b-0e01-4f90-a63c-02b2b4c2b5b8,1871,,"[98.9, 6.0]",3754066,49,,,,,2.185046,,Right Foot,,,"[92.2, 15.5]",,Ground Pass,11.624973,,,,,Willian Borges da Silva,,,,,,2,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,91,Chelsea,33,['bfa229ac-ef34-4f2b-93d8-238439c0241d'],12,,,,,,,,,,,,,,,Chelsea,33,00:04:12.512,Pass,
,,,,,,,,,,,,,,,,,0.902174,,,,,,,,,,,c719f6f7-0082-4c51-ac94-199db11add59,1874,,"[93.5, 14.6]",3754066,49,,,,,-1.9064349,,Right Foot,,,"[90.5, 6.0]",,Ground Pass,9.108238,,,,,Nemanja Matić,,,,,,2,From Throw In,Willian Borges da Silva,3472.0,Center Attacking Midfield,91,Chelsea,33,['cc6877f2-5601-41e3-821e-ff2140d6f2bd'],13,,,,,,,,,,,,,,,Chelsea,33,00:04:13.746,Pass,
,,,,,,,,,,,,,,,,,1.545472,,,,,,,,,,,a71c7f5c-d84a-42eb-8a0e-eeccfd058863,1878,,"[92.4, 6.3]",3754066,49,,,,,-0.108104035,,Left Foot,,,"[105.3, 4.9]",,Ground Pass,12.975746,,,,,Willian Borges da Silva,,,,,,2,From Throw In,Nemanja Matić,3381.0,Left Defensive Midfield,91,Chelsea,33,['65190f89-cc30-4122-97a8-cc3d7a883448'],15,,,,,,,,,,,,,,,Chelsea,33,00:04:15.711,Pass,
,,,,,,,,,,,,,,,,,1.732057,,,,,,,,,,,6ab5de2b-9ccf-40f1-bd54-5b906e845ba1,1882,,"[106.2, 3.1]",3754066,49,,,,,1.8974569,,Right Foot,,,"[100.0, 21.4]",,High Pass,19.321749,,,,,Eden Hazard,,,,,,2,From Throw In,Willian Borges da Silva,3472.0,Center Attacking Midfield,91,Chelsea,33,['ef0d6a37-00ae-4f0e-ba60-0921d9ac943f'],19,,,,,,,,,,,,,,,Chelsea,33,00:04:19.301,Pass,
,,,,,,,,,,,,,,,,,1.010354,,,,,,,,,,,5f788a89-54cb-42bc-9851-d802a3558940,1885,,"[96.7, 22.1]",3754066,49,,,,,1.0526572,,Right Foot,,,"[108.9, 43.5]",,High Pass,24.63331,,,Pass Offside,,Ramires Santos do Nascimento,,,,,,2,From Throw In,Eden Hazard,3621.0,Left Wing,91,Chelsea,33,['5776f9c1-d415-4e77-a8c1-0126f84c1da0'],22,,,,,,,,,,,,,,,Chelsea,33,00:04:22.630,Pass,
,,,,,,,,,,,,,,,,,2.111484,,,,,,,,,,,4451daa9-49d9-4cdc-b0f9-7903c9054ba6,1887,,"[8.3, 39.5]",3754066,49,,True,,,-1.1174576,,Right Foot,,,"[23.5, 8.3]",,Ground Pass,34.70562,,,,,Aleksandar Kolarov,,,,,Free Kick,2,From Free Kick,Joe Hart,3291.0,Goalkeeper,92,Manchester City,36,['3ba683f8-7bae-46e8-8b40-fada49479910'],34,,,,,,,,,,,,,,,Manchester City,36,00:04:34.718,Pass,
,,,,,,,,,,,,,,,,,1.086902,,,,,,,,,,,f9926f44-812f-458d-8954-104f009212b7,1889,,"[39.5, 7.8]",3754066,49,,True,,,1.0729156,,Left Foot,,,"[55.1, 36.5]",,Ground Pass,32.66573,,,,,David Josué Jiménez Silva,,,,,,2,From Free Kick,Aleksandar Kolarov,5596.0,Left Back,92,Manchester City,36,['7ce03dc5-201c-4bbb-9317-ae8d58a51c7c'],36,,,,,,,,,,,,,,,Manchester City,36,00:04:36.869,Pass,
,,,,,,,,,,,,,,,,,0.740297,,,,,,,,,,,8c5c5943-5931-4c7a-ba82-7bba2dc743e7,1891,,"[65.0, 15.1]",3754066,49,,,,,0.18119669,,Left Foot,,,"[78.1, 17.5]",,Ground Pass,13.318033,,,,,Raheem Sterling,,,,,,2,From Free Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,92,Manchester City,36,['ac6f185b-01be-46c6-9186-9e3dbeb4a374'],41,,,,,,,,,,,,,,,Manchester City,36,00:04:41.488,Pass,
,,,,,,,,,,,,,,,,,1.839336,,,,,,,,,,,ed33a337-d906-449b-a216-403ec8ad176d,1894,,"[78.1, 17.5]",3754066,49,,,,,-0.8460524,,Right Foot,,,"[89.7, 4.4]",,Ground Pass,17.497715,,,,,Aleksandar Kolarov,,,,,,2,From Free Kick,Raheem Sterling,3233.0,Left Wing,92,Manchester City,36,['9f64b60f-046f-4b32-ad30-b63c251a49c1'],42,,,,,,,,,,,,,,,Manchester City,36,00:04:42.960,Pass,
,,,,,,,,,,,,,,,,,1.520594,,,,,,,,,,,2551b521-7136-43c3-baa5-0b878666b74d,1897,,"[94.1, 6.5]",3754066,49,,,,,2.4360244,,Left Foot,,,"[83.3, 15.7]",,Ground Pass,14.187318,,,,,Raheem Sterling,,,,,,2,From Free Kick,Aleksandar Kolarov,5596.0,Left Back,92,Manchester City,36,['4713d70b-b614-4d12-9141-73089c83d9e3'],47,,,,,,,,,,,,,,,Manchester City,36,00:04:47.627,Pass,
,,,,,,,,,,,,,,,,,1.704461,,,,,,,,,,,23411729-6cea-4547-8081-a86063b3f559,1900,,"[83.3, 15.7]",3754066,49,,,,,-0.6318057,,Right Foot,,,"[97.1, 5.6]",,Ground Pass,17.10117,,,,,Aleksandar Kolarov,,,,,,2,From Free Kick,Raheem Sterling,3233.0,Left Wing,92,Manchester City,36,['920ec127-f1e1-49e8-bd46-470249c8164f'],49,,,,,,,,,,,,,,,Manchester City,36,00:04:49.188,Pass,
,,,,,,,,,,,,,,,,,1.350695,,,,,,,,,,,adc4bd11-66b3-4ff8-aafc-dfad8f8caf91,1903,,"[99.3, 9.4]",3754066,49,,,,,2.219645,,Left Foot,,,"[88.0, 24.3]",,Ground Pass,18.700268,,,,,Gnégnéri Yaya Touré,,,,,,2,From Free Kick,Aleksandar Kolarov,5596.0,Left Back,92,Manchester City,36,['de9a7d7d-88b5-45e8-b6c0-1e43f1ebe097'],52,,,,,,,,,,,,,,,Manchester City,36,00:04:52.414,Pass,
,,,,,,,,,,,,,,,,,1.232068,,,,,,,,,,,4374148b-26c0-4fae-9708-fb3f73d5faa4,1906,,"[90.6, 24.3]",3754066,49,,,,,-1.0630133,,Right Foot,,,"[97.5, 11.9]",,Ground Pass,14.19049,,,,,Raheem Sterling,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Right Defensive Midfield,92,Manchester City,36,['82b3e23b-be31-4de9-bc6d-86aeb2a4d218'],54,,,,,,,,,,,,,,,Manchester City,36,00:04:54.785,Pass,
,,,,,,,,,,,,,,,,,2.089751,,,,,,,,,,,20e5ca09-8624-4ecb-b01a-daa6267059c2,1909,,"[98.5, 13.1]",3754066,49,,,,,-0.6338595,,Right Foot,,,"[110.2, 4.5]",,Ground Pass,14.520675,,,,,Aleksandar Kolarov,,,,,,2,From Free Kick,Raheem Sterling,3233.0,Left Wing,92,Manchester City,36,['6897eaa5-57d5-415d-9c14-50a483538f5c'],56,,,,,,,,,,,,,,,Manchester City,36,00:04:56.757,Pass,
,,,,,,,,,,,,,,,,,0.926692,,,,,,,,,,,d7e5a6a7-b971-4751-959c-5fa9fca0b3b6,1912,,"[110.6, 4.5]",3754066,50,,,,,1.7384387,,Left Foot,,,"[108.4, 17.5]",,Ground Pass,13.18484,,,,,David Josué Jiménez Silva,,,,,,2,From Free Kick,Aleksandar Kolarov,5596.0,Left Back,92,Manchester City,36,['ddb66636-1d69-40da-8893-16fba7404822'],0,,,,,,,,,,,,,,,Manchester City,36,00:05:00.088,Pass,
,,,,,,,,,,,,,,,,,1.757046,,,,,,,,,,,26dc6420-9ccb-4252-98be-a11da75ee150,1915,,"[118.1, 16.9]",3754066,50,,,,,1.782138,,Left Foot,True,,"[112.2, 44.4]",,High Pass,28.12579,,,Incomplete,,Jesús Navas González,,,,,,2,From Free Kick,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,92,Manchester City,36,"['b6e21240-569d-45f8-89fb-5c04a6f88c54', 'cab01ec7-8857-4918-b197-98f7f1e88324']",3,,,,,,,,,,,,,,,Manchester City,36,00:05:03.744,Pass,
,,,,,,,,,,,,,,,,,3.6294,,,,,,,,,,,0e6de3b4-906a-456b-a53e-28bb89a0c4e8,1920,,"[67.5, 45.1]",3754066,50,,,,,-0.9147735,,Right Foot,,,"[101.6, 0.8]",,High Pass,55.90438,,,Out,,,,True,,,Recovery,2,From Free Kick,Vincent Kompany,3101.0,Right Center Back,92,Manchester City,36,,10,,,,,,,,,,,,,,,Manchester City,36,00:05:10.701,Pass,
,,,,,,,,,,,,,,,,,4.281813,,,,,,,,,,,797e9c60-724d-4c56-9ea3-aab15b0e6c3c,1921,,"[18.2, 80.0]",3754066,50,,True,,,-0.13533781,,,,,"[41.7, 76.8]",,Low Pass,23.716871,,,,,Ramires Santos do Nascimento,,,,,Throw-in,2,From Throw In,Branislav Ivanović,5594.0,Right Back,93,Chelsea,33,['bd4cc60e-d351-44a0-8e34-bce3096c0e89'],25,,,,,,,,,,,,,,,Chelsea,33,00:05:25.004,Pass,
,,,,,,,,,,,,,,,,,2.616578,,,,,,,,,,,dee4da52-b17c-4d6c-b155-b0d840046cb3,1925,,"[44.5, 68.4]",3754066,50,,True,,,-0.9159259,,Right Foot,,,"[67.0, 39.1]",,Ground Pass,36.942387,,,,,Eden Hazard,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,93,Chelsea,33,['5263fa72-2628-4d0d-b412-d06f659aa146'],30,,,,,,,,,,,,,,,Chelsea,33,00:05:30.875,Pass,
,,,,,,,,,,,,,,,,,2.253313,,,,,,,,,,,8fcb0722-4bfc-4304-a620-36259fa6189b,1927,,"[79.5, 34.3]",3754066,50,,,,,-0.77780336,,Right Foot,,,"[99.4, 14.7]",,Ground Pass,27.931524,,,,,César Azpilicueta Tanco,,,,,,2,From Throw In,Eden Hazard,3621.0,Left Wing,93,Chelsea,33,['1f2dd802-4818-41e5-b951-c4fd56db13a2'],36,,,,,,,,,,,,,,,Chelsea,33,00:05:36.206,Pass,
,,,,,,,,,,,,,,,,,1.820219,,,,,,,,,,,05bfcd15-38c2-44fa-9f63-505c38b8882a,1931,,"[113.8, 19.9]",3754066,50,,,,,1.3074898,,Left Foot,True,,"[120.0, 42.9]",,High Pass,23.821,,,Out,,,,,,,,2,From Throw In,César Azpilicueta Tanco,3957.0,Left Back,93,Chelsea,33,,39,,,,,,,,,,,,,,,Chelsea,33,00:05:39.784,Pass,
,,,,,,,,,,,,,,,,,7.840572,,,,,,,,,,,b04c6a03-3c47-43ae-94fd-ed77647e3723,1932,,"[7.0, 36.1]",3754066,50,,True,,,-0.5096294,,Right Foot,,,"[67.3, 2.4]",,High Pass,69.07807,,,Unknown,,,,,,,Goal Kick,2,From Goal Kick,Joe Hart,3291.0,Goalkeeper,94,Manchester City,36,,58,,,,,,,,,,,,,,,Manchester City,36,00:05:58.791,Pass,
,,,,,,,,,,,,,,,,,1.704585,,,,,,,,,,,b9fa0e5c-eda2-4b71-96b2-56adec2e0424,1935,,"[51.5, 75.9]",3754066,51,,,,,-1.6530843,,Right Foot,,,"[49.9, 56.5]",,Ground Pass,19.465868,,,,,Nemanja Matić,,,,,Free Kick,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,95,Chelsea,33,['6e20106c-ada6-4ad3-982b-3945942d9d15'],8,,,,,,,,,,,,,,,Chelsea,33,00:06:08.966,Pass,
,,,,,,,,,,,,,,,,,1.21574,,,,,,,,,,,80f019e5-e8ae-44cf-ac61-bcf9bb64c0a4,1938,,"[50.3, 49.9]",3754066,51,,,,,1.5215404,,Left Foot,,,"[51.0, 64.1]",,Ground Pass,14.217243,,,,,Francesc Fàbregas i Soler,,,,,,2,From Free Kick,Nemanja Matić,3381.0,Left Defensive Midfield,95,Chelsea,33,['712ff77c-2529-4989-ae70-d80fd3e34fe4'],13,,,,,,,,,,,,,,,Chelsea,33,00:06:13.502,Pass,
,,,,,,,,,,,,,,,,,4.370618,,,,,,,,,,,b3e6067c-0423-4820-8251-34e5856b31a5,1942,,"[63.7, 62.8]",3754066,51,,,,,0.198804,,Right Foot,,,"[118.3, 73.8]",,High Pass,55.697037,,,,,Diego da Silva Costa,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,95,Chelsea,33,"['662ae602-5378-4a5c-a4ef-e5b224da02ba', 'e6325db4-e707-454d-bd5b-48637163b931']",18,,,,,,,,,,,,,,,Chelsea,33,00:06:18.967,Pass,True
,,,,,,,,,,,,,,,,,1.403856,,,,,,,,,,,51de8491-78c2-494c-b7a3-8d6d9797e984,1948,,"[117.5, 72.5]",3754066,52,,,,,-1.725245,,Right Foot,True,,"[112.3, 39.1]",,High Pass,33.80237,,,Incomplete,,,,,,,Free Kick,2,From Free Kick,Willian Borges da Silva,3472.0,Center Attacking Midfield,96,Chelsea,33,['da0c6f7c-99c0-4277-86cf-8685f6935eba'],9,,,,,,,,,,,,,,,Chelsea,33,00:07:09.115,Pass,
