50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,True,,,,,,1.047477,,,,,,,,,,,,c7bb5898-94fb-449e-8d9c-9a888ba29ca2,424,,"[55.0, 41.4]",3754112,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Wanyama,3098.0,Left Center Midfield,30,Newcastle United,37,['00a44b26-1cc7-4efa-b1ce-b12614b46e20'],2,,,,,,,,,,,,,,,Southampton,25,00:11:02.744,Pressure,
,,,,,,,,,,True,,,,,,0.807882,,,,,,,,,,,,034c3ccb-3938-416e-b1e7-0ca919c91e72,428,,"[43.4, 58.0]",3754112,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,30,Newcastle United,37,['7e4afa23-bf99-455e-a1f9-b5d38663266d'],5,,,,,,,,,,,,,,,Southampton,25,00:11:05.709,Pressure,
,,,,,,,,,,,,,,,,0.489823,,,,,,,,,,,,f743f12c-6243-4948-baf4-b7eeddb1a19b,434,,"[21.8, 52.0]",3754112,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cédric Ricardo Alves Soares,3329.0,Right Back,31,Newcastle United,37,"['290fb435-c153-4842-b89a-f7f17aa6c908', 'b90922f3-d202-4c99-83b7-706ba2f2ef37']",59,,,,,,,,,,,,,,,Southampton,25,00:11:59.815,Pressure,
,,,,,,,,,,,,,,,,0.398454,,,,,,,,,,,,ebd34232-1103-44f5-8186-f693953c54de,437,,"[18.6, 51.4]",3754112,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steven Davis,3828.0,Right Center Midfield,31,Newcastle United,37,['b90922f3-d202-4c99-83b7-706ba2f2ef37'],59,,,,,,,,,,,,,,,Southampton,25,00:11:59.898,Pressure,
,,,,,,,,,,,,,,,,0.357841,,,,,,,,,,,,8a59653d-f36c-44f5-8d4f-c7fdd6cfdb90,448,,"[24.8, 48.8]",3754112,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Victor Wanyama,3098.0,Left Center Midfield,31,Newcastle United,37,"['1a406935-465b-4185-a83e-a392b4ed26a9', 'cb956fb7-2a7e-43d5-9633-b44a50e72444']",8,,,,,,,,,,,,,,,Southampton,25,00:12:08.175,Pressure,
,,,,,,,,,,,,,,,,0.150704,,,,,,,,,,,,5df7d0ca-2265-400e-88a6-b6714e46f347,458,,"[30.3, 26.0]",3754112,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maya Yoshida,3300.0,Left Center Back,32,Newcastle United,37,"['40e2f909-be83-4b34-8e69-ef7c98a1da5e', '506b2a9a-ed43-4f4a-b4d4-0cbc6d7f7bb8']",32,,,,,,,,,,,,,,,Southampton,25,00:12:32.593,Pressure,
,,,,,,,,,,,,,,,,1.367778,,,,,,,,,,,,78584eed-efd7-44c2-accc-7a1e02a23e26,479,,"[103.6, 52.9]",3754112,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Papiss Demba Cissé,30289.0,Center Forward,34,Southampton,25,"['1a547d01-ef64-43c0-be89-ee3fd7be1b51', '2ac78739-abc8-402e-b7c8-9b9f5bc78d68', '3f73a549-d8c1-4593-817c-25ae720693c4']",0,,,,,,,,,,,,,,,Newcastle United,37,00:13:00.118,Pressure,
,,,,,,,,,,,,,,,,0.196867,,,,,,,,,,,,c4cb128b-8c34-456b-b087-c41b84b4b316,484,,"[32.2, 4.5]",3754112,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jay Rodriguez,3685.0,Left Wing,35,Newcastle United,37,,19,,,,,,,,,,,,,,,Southampton,25,00:13:19.611,Pressure,
,,,,,,,,,,,,,,,,0.321378,,,,,,,,,,,,290a2900-4ac1-411c-8097-7fe5c279dbee,491,,"[30.9, 2.8]",3754112,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matt Targett,3651.0,Left Back,35,Newcastle United,37,['479317bd-272c-42f7-9b87-30b96a96a304'],22,,,,,,,,,,,,,,,Southampton,25,00:13:22.146,Pressure,
,,,,,,,,,,,,,,,,0.85951,,,,,,,,,,,,b3d93465-14fd-49d4-988a-a933afceb591,493,,"[105.4, 77.7]",3754112,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Center Attacking Midfield,35,Newcastle United,37,['acbfb9db-928f-4b13-a04b-d118eea19035'],25,,,,,,,,,,,,,,,Newcastle United,37,00:13:25.328,Pressure,
,,,,,,,,,,,,,,,,0.584059,,,,,,,,,,,,0143d190-e014-447d-98ad-e582f18853fa,514,,"[13.3, 29.5]",3754112,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,36,Southampton,25,"['0b802049-6199-4dd6-81b9-bd91b4f43095', 'f80ae569-f291-4964-8fe1-8fd6a94b14e6']",3,,,,,,,,,,,,,,,Newcastle United,37,00:14:03.432,Pressure,
,,,,,,,,,,,,,,,,1.202424,,,,,,,,,,,,19c82bb3-ab93-4f77-bec1-0b5c97af19ab,517,,"[13.7, 25.6]",3754112,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Antoine Obertan,42899.0,Left Wing,36,Southampton,25,"['438d192d-1e22-4280-be0f-39eb5158fb15', 'd4bf805b-5ac6-461f-a815-f96624d5e73c', 'f80ae569-f291-4964-8fe1-8fd6a94b14e6']",3,,,,,,,,,,,,,,,Newcastle United,37,00:14:03.653,Pressure,
,,,,,,,,,,,,,,,,0.302995,,,,,,,,,,,,0a250958-14c1-4a70-9c0a-afce15d49d65,523,,"[106.7, 29.9]",3754112,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Center Attacking Midfield,36,Southampton,25,,8,,,,,,,,,,,,,,,Southampton,25,00:14:08.408,Pressure,
,,,,,,,,,,True,,,,,,1.644905,,,,,,,,,,,,ce631e8a-254f-4ea8-87c1-42af6b2bf2b8,527,,"[89.7, 29.1]",3754112,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Wanyama,3098.0,Left Center Midfield,37,Newcastle United,37,['cd056abb-a929-4020-8ca7-acad9fe3a0e9'],9,,,,,,,,,,,,,,,Southampton,25,00:14:09.841,Pressure,
,,,,,,,,,,True,,,,,,0.220666,,,,,,,,,,,,78e4bde1-1151-4873-80f9-6b5b02ce997c,558,,"[63.7, 70.3]",3754112,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,47,Newcastle United,37,['8f43ea9f-d9f0-420d-af99-d3265caa2d69'],39,,,,,,,,,,,,,,,Southampton,25,00:15:39.180,Pressure,
,,,,,,,,,,True,,,,,,1.567362,,,,,,,,,,,,76bb399e-797b-4ecf-8d9d-a855e8839b1c,562,,"[67.5, 71.1]",3754112,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Davis,3828.0,Right Center Midfield,47,Newcastle United,37,"['2761b795-e4ae-4e82-85bf-4ba7209cf45d', '7579e97f-a0f6-4c9f-9c88-9a8f8521d2cd']",40,,,,,,,,,,,,,,,Southampton,25,00:15:40.729,Pressure,
,,,,,,,,,,,,,,,,0.158595,,,,,,,,,,,,211f7f3f-6e19-4369-baf2-bece65c00a41,567,,"[77.8, 64.9]",3754112,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Davis,3828.0,Right Center Midfield,48,Newcastle United,37,,58,,,,,,,,,,,,,,,Southampton,25,00:15:58.966,Pressure,
,,,,,,,,,,,,,,,,0.635405,,,,,,,,,,,,ee2254eb-d6c1-434a-9949-e8a4725e12b4,578,,"[63.1, 30.0]",3754112,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maya Yoshida,3300.0,Left Center Back,49,Southampton,25,"['9d828bfe-bed3-4732-af5c-b7b751f63e6d', 'd859868e-d979-4e10-b292-2e673018e131']",19,,,,,,,,,,,,,,,Southampton,25,00:16:19.442,Pressure,
,,,,,,,,,,True,,,,,,0.720428,,,,,,,,,,,,9bcd2a56-f325-45aa-93e8-1f6de751aa57,581,,"[69.3, 26.7]",3754112,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jay Rodriguez,3685.0,Left Wing,50,Newcastle United,37,['d859868e-d979-4e10-b292-2e673018e131'],19,,,,,,,,,,,,,,,Southampton,25,00:16:19.797,Pressure,
,,,,,,,,,,,,,,,,1.511777,,,,,,,,,,,,3b0363d6-9dbb-4de0-92d8-0f9d5244bc47,596,,"[26.4, 31.1]",3754112,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jay Rodriguez,3685.0,Left Wing,51,Newcastle United,37,"['880a35b2-db25-447f-bf9f-1e50e4581ad7', 'bcb4083a-080c-461b-846c-eb7ee576f1ee']",39,,,,,,,,,,,,,,,Southampton,25,00:16:39.351,Pressure,
,,,,,,,,,,,,,,,,2.034314,,,,,,,,,,,,b1e454bb-12fc-4e46-afa9-3a6ee24d638e,609,,"[36.2, 73.8]",3754112,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cédric Ricardo Alves Soares,3329.0,Right Back,51,Newcastle United,37,['a33fe1a9-a7c5-47bf-b96a-dce0a43e3764'],50,,,,,,,,,,,,,,,Southampton,25,00:16:50.138,Pressure,
,,,,,,,,,,,,,,,,0.448788,,,,,,,,,,,,8760d071-5725-4851-98a7-e5121f01005a,610,,"[40.7, 73.0]",3754112,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dušan Tadić,3831.0,Right Wing,51,Newcastle United,37,['db382742-9534-4f38-a601-3e4ec5fbe77f'],51,,,,,,,,,,,,,,,Southampton,25,00:16:51.798,Pressure,
,,,,,,,,,,,,,,,,1.780418,,,,,,,,,,,,6a67aa04-2c54-44d1-a603-6a5d66c03a93,654,,"[62.2, 76.7]",3754112,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,55,Newcastle United,37,"['091079f8-6fc8-45af-9e4d-e99c2f7320b5', '46d8f405-350e-40e0-8b66-e58c7cdc4f40', '6f4b2be3-e37b-4386-b9b1-93833de76201', 'a46cf993-f8b7-400e-a22f-d1e9f1068fbc']",40,,,,,,,,,,,,,,,Southampton,25,00:18:40.035,Pressure,
,,,,,,,,,,,,,,,,1.316249,,,,,,,,,,,,6e57a2fc-9e9b-47ca-afb5-a31205437fbd,665,,"[5.0, 69.9]",3754112,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,55,Newcastle United,37,['c7a8260a-eeb4-40f6-8979-cecfb98fed67'],51,,,,,,,,,,,,,,,Southampton,25,00:18:51.200,Pressure,
,,,,,,,,,,,,,,,,0.639522,,,,,,,,,,,,492636c5-0882-41a9-89aa-ec0d3fecfce2,687,,"[50.3, 73.0]",3754112,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Victor Wanyama,3098.0,Left Center Midfield,56,Newcastle United,37,"['192eb423-ceff-4f5a-9e5c-6550c6e313d8', 'ebbb86a0-69a0-4db0-bfd7-c2a56a1dcb3d']",25,,,,,,,,,,,,,,,Southampton,25,00:19:25.100,Pressure,
,,,,,,,,,,,,,,,,0.962691,,,,,,,,,,,,6ef0a9ae-f549-4493-9200-c261fcff972c,707,,"[14.5, 72.2]",3754112,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,56,Newcastle United,37,"['2dd142ec-49b8-4565-b550-8eb15d2dfdbb', '564c7c29-4a66-4aa4-97c7-75e27b8d1e05', 'cff0ef4e-f7c3-4f3e-8e6b-6422948a5473']",53,,,,,,,,,,,,,,,Southampton,25,00:19:53.015,Pressure,
,,,,,,,,,,True,,,,,,1.72549,,,,,,,,,,,,8738b5a6-a704-443c-a38e-2d69d8968bd8,716,,"[106.4, 12.6]",3754112,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Georginio Wijnaldum,3567.0,Center Attacking Midfield,57,Newcastle United,37,['dffd5b2d-7a35-4f56-bd95-98c3914d29d5'],41,,,,,,,,,,,,,,,Newcastle United,37,00:20:41.985,Pressure,
,,,,,,,,,,,,,,,,0.759853,,,,,,,,,,,,e5e4acdc-e2f1-4ad6-bd7e-23ae223628d8,723,,"[8.7, 33.1]",3754112,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matt Targett,3651.0,Left Back,57,Newcastle United,37,['927d7cd1-c54d-4110-8595-f00e30ed31cc'],49,,,,,,,,,,,,,,,Southampton,25,00:20:49.018,Pressure,
,,,,,,,,,,,,,,,,0.774558,,,,,,,,,,,,2b8a9ca5-06dd-4ac0-86d5-4251583a6b18,724,,"[7.8, 36.0]",3754112,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maya Yoshida,3300.0,Left Center Back,57,Newcastle United,37,['6546642c-85ef-4ab0-b335-2a95cece38de'],49,,,,,,,,,,,,,,,Southampton,25,00:20:49.787,Pressure,
,,,,,,,,,,True,,,,,,0.421978,,,,,,,,,,,,dd5dae90-0f67-49f6-a6d2-18b9214ed5ec,731,,"[104.0, 11.0]",3754112,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vurnon Anita,16072.0,Right Center Midfield,58,Southampton,25,"['42ea34b8-2c98-4c98-a225-d1e69e4c8791', 'f6ccb339-dcfa-484a-b4cb-97062f563e9d']",54,,,,,,,,,,,,,,,Newcastle United,37,00:20:54.461,Pressure,
,,,,,,,,,,True,,,,,,0.533884,,,,,,,,,,,,0dc422fa-235f-4f9b-902f-3449bbb9e384,744,,"[100.0, 63.3]",3754112,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Graziano Pellè,11062.0,Center Forward,58,Southampton,25,"['25be717f-e75b-4368-ac7a-f1ed8bf80055', 'c5d358c6-0ed0-40c2-8eef-fabe42914fde']",5,,,,,,,,,,,,,,,Southampton,25,00:21:05.616,Pressure,
,,,,,,,,,,True,,,,,,0.379923,,,,,,,,,,,,f95b6fc7-45e3-4074-b6af-dc7cffab6be2,748,,"[90.3, 72.0]",3754112,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Right Wing,58,Southampton,25,['52ea435b-d7b2-4a9e-8492-edfbf94de927'],7,,,,,,,,,,,,,,,Southampton,25,00:21:07.404,Pressure,
,,,,,,,,,,,,,,,,0.265714,,,,,,,,,,,,1b399c5f-c55a-4c9c-b7e2-7a1c5b2a0e6d,780,,"[36.5, 3.3]",3754112,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matt Targett,3651.0,Left Back,59,Newcastle United,37,['dcd59a73-b8ae-4226-b800-0842c52e9758'],10,,,,,,,,,,,,,,,Southampton,25,00:22:10.054,Pressure,
,,,,,,,,,,,,,,,,0.380122,,,,,,,,,,,,863e8448-6ca1-4912-977d-537dd3b3e162,793,,"[34.8, 12.4]",3754112,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Victor Wanyama,3098.0,Left Center Midfield,60,Newcastle United,37,['d48aa3da-4fdf-4f97-9de8-fdb73b50e679'],28,,,,,,,,,,,,,,,Southampton,25,00:22:28.104,Pressure,
,,,,,,,,,,,,,,,,3.585199,,,,,,,,,,,,a3de1bbc-81ab-44b3-9758-e81574c5aa57,819,,"[44.3, 8.1]",3754112,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Center Attacking Midfield,61,Newcastle United,37,"['000934af-5bd2-466c-9674-42fc2f51a217', 'bc934da2-1367-4558-9c0e-6feece697fd7']",5,,,,,,,,,,,,,,,Southampton,25,00:23:05.114,Pressure,
,,,,,,,,,,,,,,,,0.505848,,,,,,,,,,,,d8d297bb-4864-4b7f-8f00-ee4ef783224c,865,,"[107.8, 58.5]",3754112,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Graziano Pellè,11062.0,Center Forward,64,Newcastle United,37,"['1773b40e-91a7-482c-9ef1-03d6817ea1ee', '28c04836-bb10-40f9-b0af-fca1b2f49872', '2e7ea917-d79a-4d85-8e6c-112a97598741']",19,,,,,,,,,,,,,,,Southampton,25,00:25:19.419,Pressure,
,,,,,,,,,,,,,,,,0.21994,,,,,,,,,,,,275d02b0-8086-4588-81de-2b0dcd4edd4d,898,,"[24.2, 20.5]",3754112,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sadio Mané,3629.0,Center Attacking Midfield,65,Newcastle United,37,['ab68cbd8-acdc-4587-b8e7-8b905ba2d10f'],18,,,,,,,,,,,,,,,Southampton,25,00:26:18.071,Pressure,
,,,,,,,,,,,,,,,,0.328983,,,,,,,,,,,,e020d5c5-d5b2-44d2-82ab-e1a47de571ca,899,,"[11.4, 23.8]",3754112,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Steven Davis,3828.0,Right Center Midfield,65,Newcastle United,37,['16038e8c-6246-49b3-a30b-e813bc587b5d'],19,,,,,,,,,,,,,,,Southampton,25,00:26:19.336,Pressure,
,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,18be5beb-3499-4e6a-b25e-bb39d2c8d8d9,912,,"[23.9, 16.9]",3754112,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matt Targett,3651.0,Left Back,66,Newcastle United,37,"['ae708a1b-b285-42a5-9abc-40876baf7560', 'b4e842d1-0efa-4dc4-b620-ed13d78d8fde']",40,,,,,,,,,,,,,,,Southampton,25,00:26:40.252,Pressure,
,,,,,,,,,,True,,,,,,0.304456,,,,,,,,,,,,80fedebd-8b24-40c1-9ab8-2e9e91e29188,937,,"[57.8, 32.7]",3754112,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vurnon Anita,16072.0,Right Center Midfield,68,Southampton,25,['7f56b13a-58b1-4803-875a-d079ab0bf365'],9,,,,,,,,,,,,,,,Newcastle United,37,00:27:09.275,Pressure,
,,,,,,,,,,,,,,,,3.745503,,,,,,,,,,,,77afbac6-4ff1-468b-9235-d3c0662fd13b,957,,"[28.1, 6.4]",3754112,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matt Targett,3651.0,Left Back,70,Newcastle United,37,"['3fa724f2-f8fa-4e27-a96d-e71f53de616a', '54c1c5bd-e608-4505-a70d-41e59837f646']",8,,,,,,,,,,,,,,,Southampton,25,00:28:08.775,Pressure,
,,,,,,,,,,,,,,,,2.657603,,,,,,,,,,,,4b4624d6-d0ce-473a-b2c6-ca7530862d63,965,,"[48.6, 44.9]",3754112,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vurnon Anita,16072.0,Right Center Midfield,71,Southampton,25,"['a1ed4f7c-6898-4fd2-96e0-29328e6d047d', 'e82bdd68-5d81-4a3a-af7f-14380efa10da']",48,,,,,,,,,,,,,,,Newcastle United,37,00:28:48.259,Pressure,
,,,,,,,,,,,,,,,,0.97697,,,,,,,,,,,,1342d41b-ab46-4281-854b-f04bbbe9cde2,974,,"[53.3, 30.1]",3754112,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Vurnon Anita,16072.0,Right Center Midfield,71,Southampton,25,"['5f7702e2-abfc-4d2f-a8ac-f26ba858e432', 'd7d85bdd-450f-4cc1-9ce3-19617d2176e9']",53,,,,,,,,,,,,,,,Newcastle United,37,00:28:53.650,Pressure,
,,,,,,,,,,,,,,,,0.467682,,,,,,,,,,,,4d487777-8e92-4908-8055-48d81bf5bf03,975,,"[49.5, 24.1]",3754112,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gabriel Antoine Obertan,42899.0,Left Wing,71,Southampton,25,['d7d85bdd-450f-4cc1-9ce3-19617d2176e9'],54,,,,,,,,,,,,,,,Newcastle United,37,00:28:54.267,Pressure,
,,,,,,,,,,,,,,,,0.539662,,,,,,,,,,,,cad26ca0-5c1b-4955-9717-6db3f2b2ab4c,986,,"[94.0, 48.8]",3754112,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sadio Mané,3629.0,Center Attacking Midfield,71,Southampton,25,"['a30b8a21-4081-494a-a310-22d758335d74', 'e25c3246-4a2c-4969-a3d9-8da49f0a8939']",1,,,,,,,,,,,,,,,Southampton,25,00:29:01.359,Pressure,
,,,,,,,,,,,,,,,,5.496283,,,,,,,,,,,,01da1f99-fd36-41a4-8562-f4db4bc7052b,1008,,"[8.9, 26.7]",3754112,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jay Rodriguez,3685.0,Left Wing,73,Newcastle United,37,['c71e7b67-be9c-44e6-aded-69bd4f1c5206'],48,,,,,,,,,,,,,,,Southampton,25,00:29:48.860,Pressure,
,,,,,,,,,,,,,,,,4.508441,,,,,,,,,,,,fd10ba35-71da-43fa-b89e-e1f7bd395ff4,1009,,"[9.5, 22.5]",3754112,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sadio Mané,3629.0,Center Attacking Midfield,73,Newcastle United,37,,49,,,,,,,,,,,,,,,Southampton,25,00:29:49.873,Pressure,
,,,,,,,,,,,,,,,,1.692926,,,,,,,,,,,,be90dae7-8ed8-46ed-aa4c-e0c76ddfec24,1023,,"[15.3, 12.4]",3754112,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Matt Targett,3651.0,Left Back,73,Newcastle United,37,"['24804a40-9415-48e7-9eab-3825fe949678', '8fb6ee4c-5035-4a4c-b189-6db5b1e8261d']",8,,,,,,,,,,,,,,,Southampton,25,00:30:08.266,Pressure,
,,,,,,,,,,,,,,,,0.550274,,,,,,,,,,,,a901d1be-c48b-40bd-88f6-ea18c5214fca,1045,,"[97.9, 65.8]",3754112,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Center Attacking Midfield,74,Southampton,25,"['000a7512-ba35-4541-aa0e-a0a0299cc3c4', 'b80a95d8-26f4-4d9a-9d32-2ac032ddfbf3']",1,,,,,,,,,,,,,,,Southampton,25,00:31:01.537,Pressure,
,,,,,,,,,,,,,,,,3.253276,,,,,,,,,,,,5a0040be-ce3f-401a-9992-2a4c3eb601c2,1076,,"[14.7, 7.3]",3754112,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Massadio Haïdara,4840.0,Left Back,74,Southampton,25,['f4ace0f2-33ae-4e52-b856-555e0a407588'],25,,,,,,,,,,,,,,,Newcastle United,37,00:31:25.319,Pressure,
,,,,,,,,,,,,,,,,0.212168,,,,,,,,,,,,397878cf-3eaa-459d-abbf-8923312474d4,1090,,"[61.1, 39.9]",3754112,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vurnon Anita,16072.0,Right Center Midfield,77,Southampton,25,"['469bacc6-0a1e-44b0-80ce-c4d4b9599ab8', '8c207203-27fc-43ee-865e-843d8603d698', '939778bb-0a27-43fc-9816-914b3f618243', 'b3be4c0e-24b5-4de5-b195-172de71b31d3']",9,,,,,,,,,,,,,,,Newcastle United,37,00:32:09.463,Pressure,
,,,,,,,,,,,,,,,,0.71925,,,,,,,,,,,,f39b2fd2-be11-44c5-92eb-1cf0f9973b41,1121,,"[27.6, 28.2]",3754112,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Colback,9649.0,Left Center Midfield,77,Southampton,25,['46f89bb9-60f0-4cf4-9674-9fd34c69bfc2'],37,,,,,,,,,,,,,,,Newcastle United,37,00:32:37.829,Pressure,
,,,,,,,,,,,,,,,,0.319659,,,,,,,,,,,,1a00536e-297c-47bd-ad79-4e6129864252,1125,,"[23.7, 51.3]",3754112,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,77,Southampton,25,['9d9f8ecf-6a3f-40cc-b6d5-b21a1b8b11f8'],40,,,,,,,,,,,,,,,Newcastle United,37,00:32:40.900,Pressure,
,,,,,,,,,,,,,,,,0.60673,,,,,,,,,,,,287b6cc5-05c7-40f1-9544-45d0b88e66ba,1137,,"[108.7, 60.2]",3754112,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,77,Southampton,25,['0c322060-3b25-4018-b6b1-10d95092779b'],54,,,,,,,,,,,,,,,Newcastle United,37,00:32:54.548,Pressure,
,,,,,,,,,,,,,,,,0.699801,,,,,,,,,,,,4fa28941-b17e-4ae3-9b44-4e1adebecaa0,1150,,"[36.1, 70.5]",3754112,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,78,Newcastle United,37,"['b7c1dd34-a18a-441b-9283-b95c234d55fe', 'bb481372-f019-4f47-8b83-dbffe69fcb1b']",36,,,,,,,,,,,,,,,Southampton,25,00:33:36.292,Pressure,
,,,,,,,,,,,,,,,,4.057405,,,,,,,,,,,,7ca97fb1-039b-40d7-9bad-86b58865e02b,1168,,"[18.3, 16.5]",3754112,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Massadio Haïdara,4840.0,Left Back,79,Southampton,25,"['8d6e068b-a982-4710-9fe2-106e455d2e1e', '97ad7593-0301-436b-84b7-c4fd23a3f4f6', 'ad60e58e-f382-42b7-a240-d2810eb1b015']",57,,,,,,,,,,,,,,,Newcastle United,37,00:33:57.232,Pressure,
,,,,,,,,,,,,,,,,0.918128,,,,,,,,,,,,fccc7365-ebad-431c-b2d5-035ca866a145,1208,,"[51.2, 69.9]",3754112,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Right Wing,81,Newcastle United,37,"['19ae4755-4323-49a8-b769-c95fb0e40978', 'fd29f823-2ea3-45cd-afee-91d373b2eccc']",5,,,,,,,,,,,,,,,Southampton,25,00:35:05.747,Pressure,
,,,,,,,,,,,,,,,,0.321132,,,,,,,,,,,,26ec1e19-e327-4282-80d1-329976b531ed,1226,,"[55.6, 70.5]",3754112,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dušan Tadić,3831.0,Right Wing,82,Newcastle United,37,"['c399966b-c7ff-42ac-bfd3-261ed69565b7', 'c5b7c82e-a9df-4099-9ed4-2cbdd7ecd924', 'fe38010d-3083-4a68-8b2b-9876de373601']",36,,,,,,,,,,,,,,,Southampton,25,00:35:36.835,Pressure,
